MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMax	HitMin	Inflict	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	StatAmps	Affinity	FlagMakesContact	FlagCharge	FlagRecharge	FlagProtect	FlagReflectable	FlagSnatch	FlagMirror	FlagPunch	FlagSound	FlagDance	FlagGravity	FlagDefrost	FlagDistanceTriple	FlagHeal	FlagIgnoreSubstitute	FlagFailSkyBattle	FlagAnimateAlly	FlagMetronome	FlagFailEncore	FlagFailMeFirst	FlagFutureAttack	FlagPressure	FlagCombo	FlagNoSleepTalk	FlagNoAssist	FlagFailCopycat	FlagFailMimic	FlagFailInstruct	FlagPowder	FlagBite	FlagBullet	FlagNoMultiHit	FlagNoEffectiveness	FlagSheerForce	FlagSlicing	FlagWind	Unknown56	Unknown57	Unknown58	Unknown59	Unknown60	Unused61	Unused62	Unused63	Unused64	Unused65	Unused66	Unused67	Unused68	Unused69	Unused70	FlagCantUseTwice	FlagNoSketch
406	True	15	0	2	85	100	10	0	0	0	0|0|0|0|0	0	0	0	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
407	True	15	0	1	100	75	10	0	0	0	0|0|0|0|0	0	20	31	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
408	True	5	0	2	80	100	20	0	0	0	0|0|0|0|0	0	0	0	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
409	True	1	8	1	75	100	10	0	0	0	0|0|0|0|0	0	0	3	50	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
410	True	1	0	2	40	100	30	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
411	True	1	6	2	120	70	5	0	0	0	0|0|0|0|0	0	0	72	0	0	0	4|-1|10|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
412	True	11	6	2	90	100	10	0	0	0	0|0|0|0|0	0	0	72	0	0	0	4|-1|10|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
413	True	2	0	1	120	100	15	0	0	0	0|0|0|0|0	0	0	198	-33	0	0	0|0|0|0|0|0|0|0|0	Self	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
414	True	4	6	2	90	100	10	0	0	0	0|0|0|0|0	0	0	72	0	0	0	4|-1|10|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
415	True	16	13	0	0	100	10	0	0	0	0|0|0|0|0	0	0	177	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
416	True	0	0	1	150	90	5	0	0	0	0|0|0|0|0	0	0	80	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
417	True	16	2	0	0	101	20	0	0	0	0|0|0|0|0	0	0	53	0	0	7	3|2|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
418	True	8	0	1	40	100	30	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
419	True	14	0	1	60	100	10	-4	0	0	0|0|0|0|0	0	0	185	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
420	True	14	0	1	40	100	30	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
421	True	7	0	1	70	100	15	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
422	True	12	4	1	65	95	15	0	0	0	1|10|1|0|0	0	10	275	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
423	True	14	4	1	65	95	15	0	0	0	3|10|1|0|0	0	10	274	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
424	True	9	4	1	65	95	15	0	0	0	4|10|1|0|0	0	10	273	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
425	True	7	0	1	40	100	30	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
426	False	4	6	2	65	85	10	0	0	0	0|0|0|0|0	0	0	73	0	0	0	6|-1|30|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
427	True	13	0	1	70	100	20	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
428	True	13	0	1	80	90	15	0	0	0	0|0|0|0|0	0	20	31	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
429	False	8	6	2	65	85	10	0	0	0	0|0|0|0|0	0	0	73	0	0	0	6|-1|30|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
430	True	8	6	2	80	100	10	0	0	0	0|0|0|0|0	0	0	72	0	0	0	4|-1|10|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
431	False	0	4	1	90	85	20	0	0	0	6|20|2|2|5	0	0	76	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
432	True	2	13	0	0	101	15	0	0	0	0|0|0|0|0	0	0	258	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
433	True	13	10	0	0	101	5	-7	0	0	0|0|0|0|0	0	0	259	0	0	10	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
434	True	15	7	2	130	90	5	0	0	0	0|0|0|0|0	0	0	204	0	0	0	3|-2|100|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
435	True	12	4	2	80	100	15	0	0	0	1|30|1|0|0	0	0	6	0	0	4	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
436	True	9	4	2	80	100	15	0	0	0	4|30|1|0|0	0	0	4	0	0	4	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
437	True	11	7	2	130	90	5	0	0	0	0|0|0|0|0	0	0	204	0	0	0	3|-2|100|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
438	True	11	0	1	120	85	10	0	0	0	0|0|0|0|0	0	0	0	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
439	True	5	0	1	150	90	5	0	0	0	0|0|0|0|0	0	0	80	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
440	True	3	4	1	70	100	20	0	0	0	5|10|1|0|0	1	0	209	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
441	True	3	4	1	120	80	5	0	0	0	5|30|1|0|0	0	0	2	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
442	True	8	0	1	80	100	15	0	0	0	0|0|0|0|0	0	30	31	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
443	False	8	0	1	60	101	20	0	0	0	0|0|0|0|0	0	0	17	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
444	True	5	0	1	100	80	5	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
445	False	0	2	0	0	100	20	0	0	0	0|0|0|0|0	0	0	265	0	0	5	3|-2|0|0|0|0|0|0|0	None	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
446	True	5	11	0	0	101	20	0	0	0	0|0|0|0|0	0	0	266	0	0	11	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
447	True	11	0	2	1	100	20	0	0	0	0|0|0|0|0	0	0	196	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
448	False	2	4	2	65	100	20	0	0	0	6|100|2|2|5	0	0	267	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
449	True	0	0	2	100	100	10	0	0	0	0|0|0|0|0	0	0	268	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
450	True	6	0	1	60	100	20	0	0	0	0|0|0|0|0	0	0	224	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
451	True	12	7	2	50	90	10	0	0	0	0|0|0|0|0	0	0	276	0	0	0	3|1|70|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
452	True	11	0	1	120	100	15	0	0	0	0|0|0|0|0	0	0	198	-33	0	0	0|0|0|0|0|0|0|0|0	Self	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
453	True	10	0	1	40	100	20	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
454	True	6	0	1	90	100	15	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
455	True	6	2	0	0	101	10	0	0	0	0|0|0|0|0	0	0	206	0	0	7	2|1|0|4|1|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
456	False	6	3	0	0	101	10	0	0	0	0|0|0|0|0	0	0	32	0	50	7	0|0|0|0|0|0|0|0|0	None	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
457	True	5	0	1	150	80	5	0	0	0	0|0|0|0|0	0	0	269	-50	0	0	0|0|0|0|0|0|0|0|0	Self	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
458	True	0	0	1	35	90	10	0	2	2	0|0|0|0|0	0	0	44	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
459	True	15	0	2	150	90	5	0	0	0	0|0|0|0|0	0	0	80	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
460	True	15	0	2	100	95	5	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
461	True	13	13	0	0	101	10	0	0	0	0|0|0|0|0	0	0	270	0	0	7	0|0|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
462	True	0	0	1	1	100	5	0	0	0	0|0|0|0|0	0	0	237	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
463	True	9	4	2	100	75	5	0	0	0	8|100|4|5|6	0	0	42	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
464	True	16	1	0	0	50	10	0	0	0	2|0|2|2|4	0	0	1	0	0	5	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
465	True	11	6	2	120	85	5	0	0	0	0|0|0|0|0	0	0	271	0	0	0	4|-2|40|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
466	False	7	7	2	60	100	5	0	0	0	0|10|0|0|0	0	0	140	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
467	True	7	0	1	120	100	5	0	0	0	0|0|0|0|0	0	0	272	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
468	True	16	2	0	0	101	15	0	0	0	0|0|0|0|0	0	0	277	0	0	7	1|1|0|6|1|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
469	True	5	11	0	0	101	10	3	0	0	0|0|0|0|0	0	0	278	0	0	12	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
470	True	13	13	0	0	101	10	0	0	0	0|0|0|0|0	0	0	279	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
471	True	13	13	0	0	101	10	0	0	0	0|0|0|0|0	0	0	280	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
472	True	13	10	0	0	101	10	0	0	0	0|0|0|0|0	0	0	281	0	0	10	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
473	True	13	0	2	80	100	10	0	0	0	0|0|0|0|0	0	0	282	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
474	True	3	0	2	65	100	10	0	0	0	0|0|0|0|0	0	0	283	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
475	False	8	2	0	0	101	15	0	0	0	0|0|0|0|0	0	0	284	0	0	7	5|2|0|0|0|0|0|0|0	None	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
476	True	6	13	0	0	101	20	2	0	0	0|0|0|0|0	0	0	172	0	0	7	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
477	False	13	1	0	0	101	15	0	0	0	0|0|0|0|0	0	0	285	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	True	False	True	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
478	True	13	10	0	0	101	10	0	0	0	0|0|0|0|0	0	0	286	0	0	10	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
479	True	5	0	1	50	100	15	0	0	0	0|0|0|0|0	0	0	287	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
480	False	1	0	1	60	100	10	0	0	0	0|0|0|0|0	6	0	288	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
481	False	9	0	2	70	100	15	0	0	0	0|0|0|0|0	0	0	289	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
482	True	3	4	2	95	100	10	0	0	0	5|10|1|0|0	0	0	2	0	0	4	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
483	True	6	2	0	0	101	20	0	0	0	0|0|0|0|0	0	0	290	0	0	7	3|1|0|4|1|0|5|1|0	Attack	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
